received_at,esp32_millis,value
2026-07-01T02:34:03.048093,175013,29
2026-07-01T02:34:03.048093,175023,29
2026-07-01T02:34:03.718993,175196,29
2026-07-01T02:34:03.718993,175207,29
2026-07-01T02:34:03.718993,175217,29
2026-07-01T02:34:03.718993,175228,29
2026-07-01T02:34:03.718993,175238,29
2026-07-01T02:34:03.718993,175248,29
2026-07-01T02:34:03.718993,175258,29
2026-07-01T02:34:03.718993,175268,29
2026-07-01T02:34:03.718993,175279,29
2026-07-01T02:34:03.718993,175289,29
2026-07-01T02:34:03.718993,175299,29
2026-07-01T02:34:03.718993,175309,29
2026-07-01T02:34:03.718993,175320,29
2026-07-01T02:34:03.718993,175330,29
2026-07-01T02:34:03.718993,175340,29
2026-07-01T02:34:03.718993,175350,29
2026-07-01T02:34:03.718993,175361,29
2026-07-01T02:34:03.718993,175371,29
2026-07-01T02:34:03.718993,175381,29
2026-07-01T02:34:03.718993,175391,29
2026-07-01T02:34:03.718993,175402,29
2026-07-01T02:34:03.718993,175412,29
2026-07-01T02:34:03.718993,175422,29
2026-07-01T02:34:03.718993,175432,29
2026-07-01T02:34:03.718993,175443,29
2026-07-01T02:34:03.718993,175453,29
2026-07-01T02:34:03.718993,175463,29
2026-07-01T02:34:03.718993,175473,29
2026-07-01T02:34:03.718993,175484,29
2026-07-01T02:34:03.718993,175494,29
2026-07-01T02:34:03.718993,175505,29
2026-07-01T02:34:03.718993,175515,29
2026-07-01T02:34:03.718993,175525,29
2026-07-01T02:34:03.718993,175535,29
2026-07-01T02:34:03.718993,175545,29
2026-07-01T02:34:03.718993,175556,29
2026-07-01T02:34:03.718993,175566,29
2026-07-01T02:34:03.718993,175576,29
2026-07-01T02:34:03.718993,175587,29
2026-07-01T02:34:03.718993,175597,29
2026-07-01T02:34:03.718993,175607,29
2026-07-01T02:34:03.718993,175617,29
2026-07-01T02:34:03.718993,175628,29
2026-07-01T02:34:03.718993,175638,29
2026-07-01T02:34:03.718993,175648,29
2026-07-01T02:34:03.718993,175658,29
2026-07-01T02:34:03.718993,175669,29
2026-07-01T02:34:03.718993,175679,29
2026-07-01T02:34:03.718993,175689,29
2026-07-01T02:34:03.718993,175699,29
2026-07-01T02:34:04.371848,175929,29
2026-07-01T02:34:04.371848,175939,29
2026-07-01T02:34:04.371848,175950,29
2026-07-01T02:34:04.371848,175960,29
2026-07-01T02:34:04.371848,175970,29
2026-07-01T02:34:04.371848,175981,29
2026-07-01T02:34:04.371848,175991,29
2026-07-01T02:34:04.371848,176001,29
2026-07-01T02:34:04.371848,176011,29
2026-07-01T02:34:04.371848,176022,29
2026-07-01T02:34:04.371848,176032,29
2026-07-01T02:34:04.371848,176042,29
2026-07-01T02:34:04.371848,176052,29
2026-07-01T02:34:04.371848,176062,29
2026-07-01T02:34:04.371848,176073,29
2026-07-01T02:34:04.371848,176083,29
2026-07-01T02:34:04.371848,176093,29
2026-07-01T02:34:04.371848,176104,29
2026-07-01T02:34:04.371848,176114,29
2026-07-01T02:34:04.371848,176124,29
2026-07-01T02:34:04.371848,176134,29
2026-07-01T02:34:04.371848,176144,29
2026-07-01T02:34:04.371848,176155,29
2026-07-01T02:34:04.371848,176165,29
2026-07-01T02:34:04.371848,176175,29
2026-07-01T02:34:04.371848,176185,29
2026-07-01T02:34:04.371848,176196,29
2026-07-01T02:34:04.371848,176206,29
2026-07-01T02:34:04.371848,176216,29
2026-07-01T02:34:04.371848,176226,29
2026-07-01T02:34:04.371848,176237,29
2026-07-01T02:34:04.371848,176247,29
2026-07-01T02:34:04.371848,176257,29
2026-07-01T02:34:04.371848,176267,29
2026-07-01T02:34:04.371848,176278,29
2026-07-01T02:34:04.371848,176288,29
2026-07-01T02:34:04.371848,176298,29
2026-07-01T02:34:04.371848,176308,29
2026-07-01T02:34:04.371848,176319,29
2026-07-01T02:34:04.371848,176329,29
2026-07-01T02:34:04.371848,176339,29
2026-07-01T02:34:04.371848,176349,29
2026-07-01T02:34:04.371848,176360,29
2026-07-01T02:34:04.371848,176370,29
2026-07-01T02:34:04.371848,176380,29
2026-07-01T02:34:04.371848,176390,29
2026-07-01T02:34:04.371848,176401,29
2026-07-01T02:34:04.371848,176411,29
2026-07-01T02:34:04.371848,176421,29
2026-07-01T02:34:04.371848,176431,29
2026-07-01T02:34:04.992138,176531,29
2026-07-01T02:34:04.992138,176542,29
2026-07-01T02:34:04.992138,176552,29
2026-07-01T02:34:04.992138,176563,29
2026-07-01T02:34:04.992138,176573,29
2026-07-01T02:34:04.992138,176583,29
2026-07-01T02:34:04.992138,176594,29
2026-07-01T02:34:04.992138,176604,29
2026-07-01T02:34:04.992138,176614,29
2026-07-01T02:34:04.992138,176624,29
2026-07-01T02:34:04.992138,176635,29
2026-07-01T02:34:04.992138,176645,29
2026-07-01T02:34:04.992138,176655,29
2026-07-01T02:34:04.992138,176665,29
2026-07-01T02:34:04.992138,176675,29
2026-07-01T02:34:04.992138,176686,29
2026-07-01T02:34:04.992138,176696,29
2026-07-01T02:34:04.992138,176706,29
2026-07-01T02:34:04.992138,176717,29
2026-07-01T02:34:04.992138,176727,29
2026-07-01T02:34:04.992138,176737,29
2026-07-01T02:34:04.992138,176747,29
2026-07-01T02:34:04.992138,176757,29
2026-07-01T02:34:04.992138,176768,29
2026-07-01T02:34:04.992138,176778,29
2026-07-01T02:34:04.992138,176788,29
2026-07-01T02:34:04.992138,176798,29
2026-07-01T02:34:04.992138,176809,29
2026-07-01T02:34:04.992138,176819,29
2026-07-01T02:34:04.992138,176829,29
2026-07-01T02:34:04.992138,176839,29
2026-07-01T02:34:04.992138,176850,29
2026-07-01T02:34:04.992138,176860,29
2026-07-01T02:34:04.992138,176870,29
2026-07-01T02:34:04.992138,176880,29
2026-07-01T02:34:04.992138,176891,29
2026-07-01T02:34:04.992138,176901,29
2026-07-01T02:34:04.992138,176911,29
2026-07-01T02:34:04.992138,176921,29
2026-07-01T02:34:04.992138,176931,29
2026-07-01T02:34:04.992138,176942,29
2026-07-01T02:34:04.992138,176952,29
2026-07-01T02:34:04.992138,176962,29
2026-07-01T02:34:04.992138,176972,29
2026-07-01T02:34:04.992138,176983,29
2026-07-01T02:34:04.992138,176993,29
2026-07-01T02:34:04.992138,177003,29
2026-07-01T02:34:04.992138,177013,29
2026-07-01T02:34:04.992138,177023,29
2026-07-01T02:34:04.992138,177034,29
2026-07-01T02:34:05.600249,177138,29
2026-07-01T02:34:05.600249,177149,29
2026-07-01T02:34:05.600249,177160,29
2026-07-01T02:34:05.600249,177170,29
2026-07-01T02:34:05.600249,177180,29
2026-07-01T02:34:05.600249,177191,29
2026-07-01T02:34:05.600249,177201,29
2026-07-01T02:34:05.600249,177211,29
2026-07-01T02:34:05.600249,177221,29
2026-07-01T02:34:05.600249,177231,29
2026-07-01T02:34:05.600249,177242,29
2026-07-01T02:34:05.600249,177252,29
2026-07-01T02:34:05.600249,177262,29
2026-07-01T02:34:05.600249,177272,29
2026-07-01T02:34:05.600249,177283,29
2026-07-01T02:34:05.600249,177293,29
2026-07-01T02:34:05.600249,177303,29
2026-07-01T02:34:05.600249,177313,29
2026-07-01T02:34:05.600249,177324,29
2026-07-01T02:34:05.600249,177334,29
2026-07-01T02:34:05.600249,177344,29
2026-07-01T02:34:05.600249,177354,29
2026-07-01T02:34:05.600249,177365,29
2026-07-01T02:34:05.600249,177375,29
2026-07-01T02:34:05.600249,177385,29
2026-07-01T02:34:05.600249,177395,29
2026-07-01T02:34:05.600249,177405,29
2026-07-01T02:34:05.600249,177416,29
2026-07-01T02:34:05.600249,177426,29
2026-07-01T02:34:05.600249,177436,29
2026-07-01T02:34:05.600249,177447,29
2026-07-01T02:34:05.600249,177457,29
2026-07-01T02:34:05.600249,177467,29
2026-07-01T02:34:05.600249,177477,29
2026-07-01T02:34:05.600249,177487,29
2026-07-01T02:34:05.600249,177498,29
2026-07-01T02:34:05.600249,177508,29
2026-07-01T02:34:05.600249,177518,29
2026-07-01T02:34:05.600249,177528,29
2026-07-01T02:34:05.600249,177539,29
2026-07-01T02:34:05.600249,177549,29
2026-07-01T02:34:05.600249,177559,29
2026-07-01T02:34:05.600249,177569,29
2026-07-01T02:34:05.600249,177579,29
2026-07-01T02:34:05.600249,177590,29
2026-07-01T02:34:05.600249,177600,29
2026-07-01T02:34:05.600249,177610,29
2026-07-01T02:34:05.600249,177620,29
2026-07-01T02:34:05.600249,177631,29
2026-07-01T02:34:05.600249,177641,29
2026-07-01T02:34:06.470519,177760,29
2026-07-01T02:34:06.470519,177771,29
2026-07-01T02:34:06.470519,177782,29
2026-07-01T02:34:06.470519,177792,29
2026-07-01T02:34:06.470519,177802,29
2026-07-01T02:34:06.470519,177812,29
2026-07-01T02:34:06.470519,177823,29
2026-07-01T02:34:06.470519,177833,29
2026-07-01T02:34:06.470519,177843,29
2026-07-01T02:34:06.470519,177854,29
2026-07-01T02:34:06.470519,177864,29
2026-07-01T02:34:06.470519,177874,29
2026-07-01T02:34:06.470519,177884,29
2026-07-01T02:34:06.470519,177894,29
2026-07-01T02:34:06.470519,177905,29
2026-07-01T02:34:06.470519,177915,29
2026-07-01T02:34:06.470519,177925,29
2026-07-01T02:34:06.470519,177936,29
2026-07-01T02:34:06.470519,177946,29
2026-07-01T02:34:06.470519,177956,29
2026-07-01T02:34:06.470519,177966,29
2026-07-01T02:34:06.470519,177977,29
2026-07-01T02:34:06.470519,177987,29
2026-07-01T02:34:06.470519,177997,29
2026-07-01T02:34:06.470519,178007,29
2026-07-01T02:34:06.470519,178017,29
2026-07-01T02:34:06.470519,178028,29
2026-07-01T02:34:06.470519,178038,29
2026-07-01T02:34:06.470519,178048,29
2026-07-01T02:34:06.470519,178058,29
2026-07-01T02:34:06.470519,178069,29
2026-07-01T02:34:06.470519,178079,29
2026-07-01T02:34:06.470519,178090,29
2026-07-01T02:34:06.470519,178100,29
2026-07-01T02:34:06.470519,178110,29
2026-07-01T02:34:06.470519,178120,29
2026-07-01T02:34:06.470519,178131,29
2026-07-01T02:34:06.470519,178141,29
2026-07-01T02:34:06.470519,178151,29
2026-07-01T02:34:06.470519,178161,29
2026-07-01T02:34:06.470519,178171,29
2026-07-01T02:34:06.470519,178182,29
2026-07-01T02:34:06.470519,178192,29
2026-07-01T02:34:06.470519,178202,29
2026-07-01T02:34:06.470519,178212,29
2026-07-01T02:34:06.470519,178223,29
2026-07-01T02:34:06.470519,178233,29
2026-07-01T02:34:06.470519,178243,29
2026-07-01T02:34:06.470519,178253,29
2026-07-01T02:34:06.470519,178264,29
2026-07-01T02:34:07.230745,178634,28
2026-07-01T02:34:07.230745,178645,29
2026-07-01T02:34:07.230745,178656,29
2026-07-01T02:34:07.230745,178666,29
2026-07-01T02:34:07.230745,178676,29
2026-07-01T02:34:07.230745,178687,29
2026-07-01T02:34:07.230745,178697,29
2026-07-01T02:34:07.230745,178707,29
2026-07-01T02:34:07.230745,178717,29
2026-07-01T02:34:07.230745,178727,29
2026-07-01T02:34:07.230745,178738,29
2026-07-01T02:34:07.230745,178748,29
2026-07-01T02:34:07.230745,178758,29
2026-07-01T02:34:07.230745,178768,29
2026-07-01T02:34:07.230745,178779,29
2026-07-01T02:34:07.230745,178789,29
2026-07-01T02:34:07.230745,178799,29
2026-07-01T02:34:07.230745,178809,29
2026-07-01T02:34:07.230745,178819,29
2026-07-01T02:34:07.230745,178830,29
2026-07-01T02:34:07.230745,178840,29
2026-07-01T02:34:07.230745,178850,29
2026-07-01T02:34:07.230745,178860,29
2026-07-01T02:34:07.230745,178871,29
2026-07-01T02:34:07.230745,178881,29
2026-07-01T02:34:07.230745,178891,29
2026-07-01T02:34:07.230745,178901,29
2026-07-01T02:34:07.230745,178911,29
2026-07-01T02:34:07.230745,178922,29
2026-07-01T02:34:07.230745,178932,29
2026-07-01T02:34:07.230745,178942,29
2026-07-01T02:34:07.230745,178952,29
2026-07-01T02:34:07.230745,178963,29
2026-07-01T02:34:07.230745,178973,29
2026-07-01T02:34:07.230745,178983,29
2026-07-01T02:34:07.230745,178993,29
2026-07-01T02:34:07.230745,179003,29
2026-07-01T02:34:07.230745,179014,29
2026-07-01T02:34:07.230745,179024,29
2026-07-01T02:34:07.230745,179034,29
2026-07-01T02:34:07.230745,179044,29
2026-07-01T02:34:07.230745,179055,29
2026-07-01T02:34:07.230745,179065,29
2026-07-01T02:34:07.230745,179075,29
2026-07-01T02:34:07.230745,179085,29
2026-07-01T02:34:07.230745,179095,29
2026-07-01T02:34:07.230745,179106,29
2026-07-01T02:34:07.230745,179116,29
2026-07-01T02:34:07.230745,179126,29
2026-07-01T02:34:07.230745,179136,29
2026-07-01T02:34:08.257477,179387,28
2026-07-01T02:34:08.257477,179398,29
2026-07-01T02:34:08.257477,179408,29
2026-07-01T02:34:08.257477,179418,29
2026-07-01T02:34:08.257477,179428,29
2026-07-01T02:34:08.257477,179439,29
2026-07-01T02:34:08.257477,179449,29
2026-07-01T02:34:08.257477,179459,29
2026-07-01T02:34:08.257477,179470,29
2026-07-01T02:34:08.257477,179480,29
2026-07-01T02:34:08.257477,179490,29
2026-07-01T02:34:08.257477,179500,29
2026-07-01T02:34:08.257477,179510,29
2026-07-01T02:34:08.257477,179521,29
2026-07-01T02:34:08.257477,179531,29
2026-07-01T02:34:08.257477,179541,29
2026-07-01T02:34:08.257477,179551,29
2026-07-01T02:34:08.257477,179562,29
2026-07-01T02:34:08.257477,179572,29
2026-07-01T02:34:08.257477,179582,29
2026-07-01T02:34:08.257477,179592,29
2026-07-01T02:34:08.257477,179603,29
2026-07-01T02:34:08.257477,179613,29
2026-07-01T02:34:08.257477,179623,29
2026-07-01T02:34:08.257477,179633,29
2026-07-01T02:34:08.257477,179644,29
2026-07-01T02:34:08.257477,179654,29
2026-07-01T02:34:08.257477,179665,29
2026-07-01T02:34:08.257477,179675,29
2026-07-01T02:34:08.257477,179685,29
2026-07-01T02:34:08.257477,179695,29
2026-07-01T02:34:08.257477,179706,29
2026-07-01T02:34:08.257477,179716,29
2026-07-01T02:34:08.257477,179726,29
2026-07-01T02:34:08.257477,179736,29
2026-07-01T02:34:08.257477,179746,29
2026-07-01T02:34:08.257477,179757,29
2026-07-01T02:34:08.257477,179767,29
2026-07-01T02:34:08.257477,179777,29
2026-07-01T02:34:08.257477,179788,29
2026-07-01T02:34:08.257477,179798,29
2026-07-01T02:34:08.257477,179808,29
2026-07-01T02:34:08.257477,179818,29
2026-07-01T02:34:08.257477,179828,29
2026-07-01T02:34:08.257477,179839,29
2026-07-01T02:34:08.257477,179849,29
2026-07-01T02:34:08.257477,179859,29
2026-07-01T02:34:08.257477,179870,29
2026-07-01T02:34:08.257477,179880,29
2026-07-01T02:34:08.257477,179890,29
2026-07-01T02:34:09.171151,180417,28
2026-07-01T02:34:09.171151,180427,29
2026-07-01T02:34:09.171151,180438,29
2026-07-01T02:34:09.171151,180448,29
2026-07-01T02:34:09.171151,180458,29
2026-07-01T02:34:09.171151,180469,29
2026-07-01T02:34:09.171151,180479,29
2026-07-01T02:34:09.171151,180490,29
2026-07-01T02:34:09.171151,180500,29
2026-07-01T02:34:09.171151,180510,29
2026-07-01T02:34:09.171151,180520,29
2026-07-01T02:34:09.171151,180530,29
2026-07-01T02:34:09.171151,180541,29
2026-07-01T02:34:09.171151,180551,29
2026-07-01T02:34:09.171151,180561,29
2026-07-01T02:34:09.171151,180571,29
2026-07-01T02:34:09.171151,180582,29
2026-07-01T02:34:09.171151,180592,29
2026-07-01T02:34:09.171151,180602,29
2026-07-01T02:34:09.171151,180613,29
2026-07-01T02:34:09.171151,180623,29
2026-07-01T02:34:09.171151,180633,29
2026-07-01T02:34:09.171151,180643,29
2026-07-01T02:34:09.171151,180653,29
2026-07-01T02:34:09.171151,180664,29
2026-07-01T02:34:09.171151,180674,29
2026-07-01T02:34:09.171151,180684,29
2026-07-01T02:34:09.171151,180694,29
2026-07-01T02:34:09.171151,180705,29
2026-07-01T02:34:09.171151,180715,29
2026-07-01T02:34:09.171151,180725,29
2026-07-01T02:34:09.171151,180735,29
2026-07-01T02:34:09.171151,180745,29
2026-07-01T02:34:09.171151,180756,29
2026-07-01T02:34:09.171151,180766,29
2026-07-01T02:34:09.171151,180776,29
2026-07-01T02:34:09.171151,180786,29
2026-07-01T02:34:09.171151,180797,29
2026-07-01T02:34:09.171151,180807,29
2026-07-01T02:34:09.171151,180817,29
2026-07-01T02:34:09.171151,180827,29
2026-07-01T02:34:09.171151,180837,29
2026-07-01T02:34:09.171151,180848,29
2026-07-01T02:34:09.171151,180858,29
2026-07-01T02:34:09.171151,180868,29
2026-07-01T02:34:09.171151,180878,29
2026-07-01T02:34:09.171151,180889,29
2026-07-01T02:34:09.171151,180899,29
2026-07-01T02:34:09.171151,180909,29
2026-07-01T02:34:09.171151,180920,29
2026-07-01T02:34:09.747616,181331,29
2026-07-01T02:34:09.747616,181342,29
2026-07-01T02:34:09.747616,181352,29
2026-07-01T02:34:09.747616,181363,29
2026-07-01T02:34:09.747616,181373,29
2026-07-01T02:34:09.747616,181383,29
2026-07-01T02:34:09.747616,181394,29
2026-07-01T02:34:09.747616,181404,29
2026-07-01T02:34:09.747616,181415,29
2026-07-01T02:34:09.747616,181425,29
2026-07-01T02:34:09.747616,181435,29
2026-07-01T02:34:09.747616,181445,29
2026-07-01T02:34:09.747616,181456,29
2026-07-01T02:34:09.747616,181466,29
2026-07-01T02:34:09.747616,181476,29
2026-07-01T02:34:09.747616,181486,29
2026-07-01T02:34:09.747616,181497,29
2026-07-01T02:34:09.747616,181507,29
2026-07-01T02:34:09.747616,181517,29
2026-07-01T02:34:09.747616,181528,29
2026-07-01T02:34:09.747616,181538,29
2026-07-01T02:34:09.747616,181548,29
2026-07-01T02:34:09.747616,181558,29
2026-07-01T02:34:09.747616,181569,29
2026-07-01T02:34:09.747616,181579,29
2026-07-01T02:34:09.747616,181589,29
2026-07-01T02:34:09.747616,181600,29
2026-07-01T02:34:09.747616,181610,29
2026-07-01T02:34:09.747616,181620,29
2026-07-01T02:34:09.747616,181630,29
2026-07-01T02:34:09.747616,181641,29
2026-07-01T02:34:09.747616,181651,29
2026-07-01T02:34:09.747616,181661,29
2026-07-01T02:34:09.747616,181671,29
2026-07-01T02:34:09.747616,181682,29
2026-07-01T02:34:09.747616,181692,29
2026-07-01T02:34:09.747616,181702,29
2026-07-01T02:34:09.747616,181712,29
2026-07-01T02:34:09.747616,181723,29
2026-07-01T02:34:09.747616,181733,29
2026-07-01T02:34:09.747616,181743,29
2026-07-01T02:34:09.747616,181753,29
2026-07-01T02:34:09.747616,181764,29
2026-07-01T02:34:09.747616,181774,29
2026-07-01T02:34:09.747616,181784,29
2026-07-01T02:34:09.747616,181794,29
2026-07-01T02:34:09.747616,181805,29
2026-07-01T02:34:09.747616,181815,29
2026-07-01T02:34:09.747616,181825,29
2026-07-01T02:34:09.747616,181835,29
2026-07-01T02:34:10.575193,181896,29
2026-07-01T02:34:10.575193,181908,29
2026-07-01T02:34:10.575193,181918,29
2026-07-01T02:34:10.575193,181928,29
2026-07-01T02:34:10.575193,181939,29
2026-07-01T02:34:10.575193,181949,29
2026-07-01T02:34:10.575193,181959,29
2026-07-01T02:34:10.575193,181969,29
2026-07-01T02:34:10.575193,181979,29
2026-07-01T02:34:10.575193,181990,29
2026-07-01T02:34:10.575193,182000,29
2026-07-01T02:34:10.575193,182010,29
2026-07-01T02:34:10.575193,182021,29
2026-07-01T02:34:10.575193,182031,29
2026-07-01T02:34:10.575193,182041,29
2026-07-01T02:34:10.575193,182051,29
2026-07-01T02:34:10.575193,182061,29
2026-07-01T02:34:10.575193,182072,29
2026-07-01T02:34:10.575193,182082,29
2026-07-01T02:34:10.575193,182092,29
2026-07-01T02:34:10.575193,182102,29
2026-07-01T02:34:10.575193,182113,29
2026-07-01T02:34:10.575193,182123,29
2026-07-01T02:34:10.575193,182133,29
2026-07-01T02:34:10.575193,182144,29
2026-07-01T02:34:10.575193,182154,29
2026-07-01T02:34:10.575193,182164,29
2026-07-01T02:34:10.575193,182174,29
2026-07-01T02:34:10.575193,182185,29
2026-07-01T02:34:10.575193,182195,29
2026-07-01T02:34:10.575193,182205,29
2026-07-01T02:34:10.575193,182215,29
2026-07-01T02:34:10.575193,182226,29
2026-07-01T02:34:10.575193,182236,29
2026-07-01T02:34:10.575193,182246,29
2026-07-01T02:34:10.575193,182256,29
2026-07-01T02:34:10.575193,182267,29
2026-07-01T02:34:10.575193,182277,29
2026-07-01T02:34:10.575193,182287,29
2026-07-01T02:34:10.575193,182297,29
2026-07-01T02:34:10.575193,182307,29
2026-07-01T02:34:10.575193,182318,29
2026-07-01T02:34:10.575193,182328,29
2026-07-01T02:34:10.575193,182339,29
2026-07-01T02:34:10.575193,182349,29
2026-07-01T02:34:10.575193,182359,29
2026-07-01T02:34:10.575193,182369,29
2026-07-01T02:34:10.575193,182379,29
2026-07-01T02:34:10.575193,182390,29
2026-07-01T02:34:10.575193,182400,29
2026-07-01T02:34:11.340386,182733,28
2026-07-01T02:34:11.340386,182745,29
2026-07-01T02:34:11.340386,182755,29
2026-07-01T02:34:11.340386,182766,29
2026-07-01T02:34:11.340386,182776,29
2026-07-01T02:34:11.340386,182786,29
2026-07-01T02:34:11.340386,182797,29
2026-07-01T02:34:11.340386,182807,29
2026-07-01T02:34:11.340386,182817,29
2026-07-01T02:34:11.340386,182827,29
2026-07-01T02:34:11.340386,182838,29
2026-07-01T02:34:11.340386,182848,29
2026-07-01T02:34:11.340386,182858,29
2026-07-01T02:34:11.340386,182869,29
2026-07-01T02:34:11.340386,182879,29
2026-07-01T02:34:11.340386,182889,29
2026-07-01T02:34:11.340386,182899,29
2026-07-01T02:34:11.340386,182910,29
2026-07-01T02:34:11.340386,182920,29
2026-07-01T02:34:11.340386,182930,29
2026-07-01T02:34:11.340386,182941,29
2026-07-01T02:34:11.340386,182951,29
2026-07-01T02:34:11.340386,182961,29
2026-07-01T02:34:11.340386,182971,29
2026-07-01T02:34:11.340386,182981,29
2026-07-01T02:34:11.340386,182992,29
2026-07-01T02:34:11.340386,183002,29
2026-07-01T02:34:11.340386,183012,29
2026-07-01T02:34:11.340386,183022,29
2026-07-01T02:34:11.340386,183033,29
2026-07-01T02:34:11.340386,183043,29
2026-07-01T02:34:11.340386,183053,29
2026-07-01T02:34:11.340386,183063,29
2026-07-01T02:34:11.340386,183074,29
2026-07-01T02:34:11.340386,183084,29
2026-07-01T02:34:11.340386,183094,29
2026-07-01T02:34:11.340386,183104,29
2026-07-01T02:34:11.340386,183115,29
2026-07-01T02:34:11.340386,183125,29
2026-07-01T02:34:11.340386,183135,29
2026-07-01T02:34:11.340386,183145,29
2026-07-01T02:34:11.340386,183156,29
2026-07-01T02:34:11.340386,183166,29
2026-07-01T02:34:11.340386,183176,29
2026-07-01T02:34:11.340386,183186,29
2026-07-01T02:34:11.340386,183197,29
2026-07-01T02:34:11.340386,183207,29
2026-07-01T02:34:11.340386,183217,29
2026-07-01T02:34:11.340386,183227,29
